code,name,date,open,high,low,close,volume,amount,turnover,raw_open,raw_high,raw_low,raw_close,raw_prev_date,raw_prev_close,scale
000001,平安银行,2026-07-13,1520.5330111891494,1539.5031927107032,1514.6960322594407,1538.0439479782756,92474624.0,971033144.0,0.004765357468371066,10.42,10.55,10.38,10.54,2026-07-10,10.45,145.92447324272067
000002,万  科Ａ,2026-07-13,515.8963301123644,522.6621836220347,510.82193998011167,512.5134033575292,160654004.0,489579925.0,0.01653340170522984,3.05,3.09,3.02,3.03,2026-07-10,3.11,169.14633774175883
000006,深振业Ａ,2026-07-13,362.94296246675776,373.81571883166777,342.23295034311974,342.23295034311974,25133116.0,172072455.0,0.01861733194596171,7.01,7.22,6.61,6.61,2026-07-10,7.08,51.775030309095264
000007,全新好,2026-07-13,133.3939576900631,135.20146389182548,120.37991303737404,120.62091386427568,11182130.0,116001973.0,0.032276499156681626,11.07,11.22,9.99,10.01,2026-07-10,11.1,12.050041345082485
000009,中国宝安,2026-07-13,62.98407871283375,62.98407871283375,61.143634854341855,61.34812861639651,22451002.0,135497362.0,0.008715381847713697,6.16,6.16,5.98,6.0,2026-07-10,6.17,10.22468810273275
000011,深物业A,2026-07-13,30.331313403295262,30.567907111589296,29.432257311777928,29.47957605343674,4066200.0,25600809.0,0.007723435692434433,6.41,6.46,6.22,6.23,2026-07-10,6.43,4.731874165880696
000012,南  玻Ａ,2026-07-13,149.0242287294708,149.38948419204303,142.4496304031706,142.4496304031706,55275713.0,219240553.0,0.028211731098702203,4.08,4.09,3.9,3.9,2026-07-10,4.17,36.52554625722323
000014,沙河股份,2026-07-13,105.01838648662371,106.38819152775359,100.68067052304579,101.02312178332825,5338600.0,47985726.0,0.02205611767775398,9.2,9.32,8.82,8.85,2026-07-10,9.2,11.415042009415622
000017,深中华A,2026-07-13,18.738770213207054,19.454487131072604,18.41344434144999,18.51104210297711,22203875.0,129056464.0,0.050369258948268665,5.76,5.98,5.66,5.69,2026-07-10,5.99,3.2532587175706693
000019,深粮控股,2026-07-13,37.92599470972648,38.24740144455467,37.60458797489829,38.11883875062339,4576049.0,27021115.0,0.010994662559339216,5.9,5.95,5.85,5.93,2026-07-10,5.9,6.42813469656381
000020,深华发Ａ,2026-07-13,25.57870461608936,25.57870461608936,24.23119054412228,24.303378797977658,3726710.0,38238668.0,0.020570761222268988,10.63,10.63,10.07,10.1,2026-07-10,10.6,2.4062751285126396
000021,深科技,2026-07-13,942.3219152863904,970.8168817823924,863.4637521928036,863.4637521928036,210313808.0,11596948999.0,0.1336042070250769,56.88,58.6,52.12,52.12,2026-07-10,57.91,16.56684098604765
000025,特  力Ａ,2026-07-13,36.830091653046786,37.356235819518886,36.05472130245633,36.69163266186992,4428759.0,58504687.0,0.011275467036979027,13.3,13.49,13.02,13.25,2026-07-10,13.34,2.7691798235373524
000026,飞亚达,2026-07-13,196.62869157697392,196.62869157697392,179.67265895267383,179.67265895267383,11527400.0,207634781.0,0.03161997153434515,19.25,19.25,17.59,17.59,2026-07-10,19.54,10.214477484518126
000027,深圳能源,2026-07-13,147.5276391110828,148.75703610367515,145.8064833214535,146.79000091552737,22499399.0,134598471.0,0.004729357777534752,6.0,6.05,5.93,5.97,2026-07-10,6.02,24.587939851847132
000028,国药一致,2026-07-13,114.95864527907578,117.57134176269115,114.95864527907578,116.37858902017109,3785255.0,77582110.0,0.007198243686008586,20.24,20.7,20.24,20.49,2026-07-10,20.22,5.679774964381215
000029,深深房Ａ,2026-07-13,52.279420438020125,54.161295976175374,51.01718684535502,51.01718684535502,8779275.0,201023945.0,0.009845989502725253,22.78,23.6,22.23,22.23,2026-07-10,22.62,2.294970168482007
000030,富奥股份,2026-07-13,16.837978458404542,16.88039150238037,16.4986741065979,16.625913238525392,9902448.0,38914788.0,0.00592639417486825,3.97,3.98,3.89,3.92,2026-07-10,3.98,4.241304397583008
000031,大悦城,2026-07-13,41.72576791427555,42.3026218485743,39.99520611137934,40.18749075614558,35952973.0,76503411.0,0.008387871490240097,2.17,2.2,2.08,2.09,2026-07-10,2.18,19.22846447662468
000032,深桑达Ａ,2026-07-13,90.49504187953669,93.90031156456158,85.77023019156462,86.70667935494649,64402978.0,1357838985.0,0.056595153917438135,21.26,22.06,20.15,20.37,2026-07-10,21.68,4.256587106281123
000034,神州数码,2026-07-13,131.8946544954421,135.803317585245,122.71384119148644,125.44081544018614,79410271.0,2261013508.0,0.09351760326324894,29.02,29.88,27.0,27.6,2026-07-10,29.62,4.544957081166165
000035,中国天楹,2026-07-13,21.791811141064123,21.791811141064123,20.69746254664387,20.887784041325652,40031981.0,177198952.0,0.017307192120370636,4.58,4.58,4.35,4.39,2026-07-10,4.58,4.758037367044568
000036,华联控股,2026-07-13,46.477272727272734,49.43181818181819,45.909090909090914,47.84090909090909,45069356.0,188989185.0,0.032123990687941,4.09,4.35,4.04,4.21,2026-07-10,4.1,11.363636363636365
000037,深南电A,2026-07-13,49.3606043343592,49.3606043343592,46.95133674184881,47.12762461447152,10674899.0,86685896.0,0.03149791174983546,8.4,8.4,7.99,8.02,2026-07-10,8.4,5.8762624207570475
000039,中集集团,2026-07-13,422.18616485595703,425.30576705932623,395.6695461273194,397.22934722900396,50103945.0,387923060.0,0.021771004403084018,8.12,8.18,7.61,7.64,2026-07-10,8.2,51.99337005615235
000042,中洲控股,2026-07-13,104.15509518710047,106.45164073597299,103.20945878462355,105.37091341885652,5595616.0,43398259.0,0.008425972195072974,7.71,7.88,7.64,7.8,2026-07-10,7.78,13.509091463955963
000045,深纺织Ａ,2026-07-13,29.09077033287029,29.09077033287029,27.310318621626156,27.431027212218975,5139300.0,47546498.0,0.011245195412965913,9.64,9.64,9.05,9.09,2026-07-10,9.62,3.0177147648205693
000048,京基智农,2026-07-13,262.8256417513722,278.447406803261,238.1263645747372,242.34846323740987,45759236.0,1119798947.0,0.08645191433447115,24.9,26.38,22.56,22.96,2026-07-10,24.1,10.555246656681614
000049,德赛电池,2026-07-13,224.9198699733707,228.62734035754715,221.11733624601027,221.3074629323783,5903968.0,139411755.0,0.015353531196867139,23.66,24.05,23.26,23.28,2026-07-10,23.88,9.506334318401128
000050,深天马Ａ,2026-07-13,64.91850292205811,65.42700294494628,60.003002700805666,60.68100273132325,65069442.0,476979858.0,0.02671426421096315,7.66,7.72,7.08,7.16,2026-07-10,7.75,8.475000381469727
000055,方大集团,2026-07-13,33.71083919146589,33.9189307914132,32.56633539175562,32.670381191729284,12251698.0,38907071.0,0.01812771726320965,3.24,3.26,3.13,3.14,2026-07-10,3.26,10.404579997366014
000058,深 赛 格,2026-07-13,28.89858869497212,29.134688275813396,28.095850120111784,28.237509868616552,6398180.0,38466461.0,0.006497333506587977,6.12,6.17,5.95,5.98,2026-07-10,6.12,4.72199161682551
000059,华锦股份,2026-07-13,8.066399452617627,8.066399452617627,7.643786269450874,7.845905617921929,72387936.0,311076492.0,0.04525906478712367,4.39,4.39,4.16,4.27,2026-07-10,4.06,1.8374486224641522
000060,中金岭南,2026-07-13,266.8348885096126,266.8348885096126,253.93023711523196,254.34651619247006,125522540.0,779091405.0,0.028263736889813894,6.41,6.41,6.1,6.11,2026-07-10,6.49,41.62790772380852
000061,农 产 品,2026-07-13,132.96771877626827,133.2018168727054,129.9244435225861,130.86083590833445,17287060.0,96910240.0,0.009634366885810495,5.68,5.69,5.55,5.59,2026-07-10,5.65,23.409809643709206
000062,深圳华强,2026-07-13,250.76716281087042,252.40723581813577,232.56235243022513,232.56235243022513,51506743.0,1520278935.0,0.04929346272791977,30.58,30.78,28.36,28.36,2026-07-10,31.51,8.200365036326698
000063,中兴通讯,2026-07-13,755.1246048459369,782.7511147793248,728.971508775663,737.4436384885686,332314428.0,13691866366.0,0.08250885792331131,41.0,42.5,39.58,40.04,2026-07-10,40.53,18.41767328892529
