code,name,date,open,high,low,close,volume,amount,turnover,raw_open,raw_high,raw_low,raw_close,raw_prev_date,raw_prev_close,scale
000001,平安银行,2026-06-09,1606.6284504023545,1632.8948555860443,1599.3322267402186,1624.139387191481,114967234.0,1277122416.0,0.00592443573666073,11.01,11.19,10.96,11.13,2026-06-08,11.03,145.92447324272067
000002,万  科Ａ,2026-06-09,534.5024272639579,534.5024272639579,519.2792568671995,527.7365737542875,128012341.0,396653481.0,0.013174146951107822,3.16,3.16,3.07,3.12,2026-06-08,3.14,169.1463377417588
000006,深振业Ａ,2026-06-09,416.2712436851258,417.3067442913078,392.972480046033,412.12924126039826,29236071.0,229189319.0,0.021656591988144437,8.04,8.06,7.59,7.96,2026-06-08,7.96,51.77503030909526
000007,全新好,2026-06-09,147.49250606380969,159.30154658199055,147.49250606380969,158.2170428609331,14894800.0,192486236.0,0.04299288236131592,12.24,13.22,12.24,13.13,2026-06-08,12.24,12.05004134508249
000008,神州高铁,2026-06-09,68.57643916689115,68.84536637931033,68.03858474205279,68.30751195447198,17824956.0,45284320.0,0.006562226558799305,2.55,2.56,2.53,2.54,2026-06-08,2.55,26.8927212419181
000009,中国宝安,2026-06-09,71.47056983810192,72.28854488632054,70.34585414680132,71.87955736221123,18698696.0,129993437.0,0.007258752891934032,6.99,7.07,6.88,7.03,2026-06-08,6.95,10.224688102732749
000011,深物业A,2026-06-09,34.11681273599982,34.211450219317435,33.12311916116487,33.78558154438817,3496851.0,24908579.0,0.006642000842192967,7.21,7.23,7.0,7.14,2026-06-08,7.17,4.731874165880696
000012,南  玻Ａ,2026-06-09,158.5208707563488,161.07765899435446,154.5030606680543,160.71240353178223,68624961.0,297277313.0,0.035024947509784736,4.34,4.41,4.23,4.4,2026-06-08,4.31,36.52554625722323
000014,沙河股份,2026-06-09,118.37398563763999,119.74379067876987,115.40607471519193,118.25983521754584,5009360.0,51744845.0,0.02069588162631283,10.37,10.49,10.11,10.36,2026-06-08,10.35,11.415042009415622
000017,深中华A,2026-06-09,16.59161945961041,16.819347569840357,16.331358762204758,16.656684633961824,8567248.0,43794743.0,0.019434712769101647,5.1,5.17,5.02,5.12,2026-06-08,5.05,3.253258717570669
000019,深粮控股,2026-06-09,40.88293667014586,40.947218017111496,40.04727915959256,40.30440454745511,7338706.0,46127582.0,0.017632371526659366,6.36,6.37,6.23,6.27,2026-06-08,6.34,6.428134696563814
000020,深华发Ａ,2026-06-09,29.260305562713697,29.260305562713697,28.273732760023513,28.85123879086655,3421900.0,41028158.0,0.018888265474502244,12.16,12.16,11.75,11.99,2026-06-08,11.87,2.4062751285126396
000021,深科技,2026-06-09,600.5479857442274,622.5818842556707,592.9272388906454,621.9192106162288,112173062.0,4120489609.0,0.07125994356229311,36.25,37.58,35.79,37.54,2026-06-08,35.37,16.56684098604765
000025,特  力Ａ,2026-06-09,40.7900188007052,40.7900188007052,39.04543551187667,39.37773709070115,6437510.0,91974111.0,0.01638967751580586,14.73,14.73,14.1,14.22,2026-06-08,14.44,2.7691798235373524
000026,飞亚达,2026-06-09,221.2455823146626,225.5356628581602,216.75121222147462,223.69705691094694,9997400.0,216155185.0,0.02742313994634195,21.66,22.08,21.22,21.9,2026-06-08,21.35,10.214477484518126
000027,深圳能源,2026-06-09,174.82025234663305,179.491960918484,170.1485437747821,178.75432272292858,55867845.0,396624136.0,0.01174338155720764,7.11,7.3,6.92,7.27,2026-06-08,7.08,24.587939851847125
000028,国药一致,2026-06-09,127.17016145249536,127.45415020071444,125.75021771140007,126.31819520783817,1846780.0,41068313.0,0.003863129359023798,22.39,22.44,22.14,22.24,2026-06-08,22.39,5.679774964381213
000029,深深房Ａ,2026-06-09,51.6827281942148,56.318567934548454,51.26963356388804,56.318567934548454,5322802.0,126791973.0,0.0059695422021846896,22.52,24.54,22.34,24.54,2026-06-08,22.31,2.294970168482007
000030,富奥股份,2026-06-09,19.001043701171877,20.8672176361084,18.661739349365234,20.27343502044678,51964076.0,248274982.0,0.031099340012571742,4.48,4.92,4.4,4.78,2026-06-08,4.47,4.241304397583008
000031,大悦城,2026-06-09,50.378576928756665,51.34000015258789,47.302022612496714,48.45573048109419,62370528.0,156956194.0,0.014551118586004603,2.62,2.67,2.46,2.52,2026-06-08,2.64,19.22846447662468
